pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	21626	0.995826	9268	25	False	1.730367	0.611251	2	0.198638
1	1830	0.998813	271	271	True	0.671133	0.136852	1	0.000000
2	11	0.999335	321	321	True	0.478656	0.331555	1	0.000000
3	1936	0.998866	220	220	True	0.631803	1.550951	1	0.000000
4	220	0.997758	16	16	True	0.607852	0.682487	1	0.000000
5	18	0.999044	11	11	True	0.635425	0.539909	1	0.000000
6	22	0.999119	11	11	True	0.572281	0.588661	1	0.000000
7	25	0.999012	198	198	True	0.662858	0.954618	1	0.000000
8	198	0.998106	12	12	True	0.819287	0.420403	1	0.000000
9	16	0.999279	13	13	True	0.546975	1.973106	1	0.000000
10	13	0.999398	197	197	True	0.618930	0.296763	1	0.000000
11	23291	0.998278	258	258	True	0.667173	0.060279	1	0.000000
12	2491	0.999416	25	25	True	0.535961	0.202422	1	0.000000
13	380	0.999029	16	16	True	0.568940	0.461633	1	0.000000
14	21	0.999142	87	87	True	0.710264	0.263112	1	0.000000
15	87	0.998739	16	16	True	0.776509	1.460594	1	0.000000
16	17	0.999019	15	15	True	0.740214	0.223206	1	0.000000
17	15	0.999520	15	12	False	0.569920	0.199160	2	0.020690
18	25	0.999570	220	220	True	0.494959	0.605181	1	0.000000
19	220	0.999203	16	16	True	0.434378	0.787895	1	0.000000
20	16	0.999364	15	15	True	0.665069	0.603201	1	0.000000
21	11	0.999584	15	15	True	0.450170	0.693989	1	0.000000
22	17	0.999395	15	15	True	0.464356	0.466480	1	0.000000
23	19	0.999617	15	15	True	0.497947	0.479704	1	0.000000
24	15	0.999757	198	198	True	0.474296	0.857382	1	0.000000
25	7896	0.999586	198	198	True	0.564164	1.393932	1	0.000000
26	318	0.998900	16	16	True	0.624314	1.130354	1	0.000000
27	265	0.998511	51587	51587	True	0.808185	1.267570	1	0.000000
28	1310	0.999272	470	470	True	0.677017	0.172415	1	0.000000
29	506	0.999325	220	220	True	0.709891	1.536199	1	0.000000
30	220	0.997689	16	16	True	0.648108	0.732641	1	0.000000
31	20	0.999410	15	15	True	0.651769	1.521727	1	0.000000
32	15	0.999514	15	15	True	0.577994	0.893501	1	0.000000
33	15	0.999477	7896	7896	True	0.575211	0.031630	1	0.000000
34	8	0.999132	198	198	True	0.579716	3.814278	1	0.000000
35	198	0.998710	17	17	True	0.624392	4.700009	1	0.000000
36	17	0.999440	13	13	True	0.611028	7.505706	1	0.000000
37	13	0.999725	23291	23291	True	0.556363	2.297510	1	0.000000
38	5797	0.999388	382	382	True	0.614405	2.217422	1	0.000000
39	382	0.999550	380	380	True	0.733476	0.853059	1	0.000000
40	220	0.998374	16	16	True	0.826679	0.601286	1	0.000000
41	21	0.998873	15	15	True	0.889735	0.566103	1	0.000000
42	13	0.999065	20	15	False	0.621453	0.008497	2	0.033148
43	19	0.999356	3693	3693	True	0.718084	0.076878	1	0.000000
44	9186	0.999360	25	25	True	0.729738	2.812642	1	0.000000
45	25	0.999618	220	220	True	0.517914	5.682613	1	0.000000
46	220	0.998827	16	16	True	0.447846	1.092091	1	0.000000
47	18	0.999517	11	11	True	0.544284	1.247257	1	0.000000
48	11	0.998782	15	15	True	0.521484	0.337183	1	0.000000
49	23	0.999413	15	15	True	0.409086	0.728384	1	0.000000
50	22	0.999677	15	15	True	0.496631	0.516422	1	0.000000
51	20	0.999714	7896	7896	True	0.659472	3.791732	1	0.000000
52	7896	0.999301	318	318	True	0.627581	1.627769	1	0.000000
53	198	0.997921	18	18	True	0.698447	5.232152	1	0.000000
54	18	0.998886	13	13	True	0.742189	8.677560	1	0.000000
55	13	0.999710	5797	5797	True	0.678765	2.151268	1	0.000000
56	26350	0.999354	5922	5922	True	0.706425	1.114310	1	0.000000
57	28971	0.999724	25	25	True	0.502727	0.281929	1	0.000000
58	380	0.998900	21	21	True	0.630425	0.445871	1	0.000000
59	23	0.999460	87	87	True	0.662750	0.639114	1	0.000000
60	25	0.999474	220	220	True	0.561080	6.106657	1	0.000000
61	220	0.998791	16	16	True	0.420800	0.792101	1	0.000000
62	24	0.999479	11	11	True	0.612227	0.698406	1	0.000000
63	16	0.999667	15	15	True	0.536072	0.502462	1	0.000000
64	17	0.999760	7896	7896	True	0.516166	4.099479	1	0.000000
65	7896	0.999200	198	198	True	0.621465	1.019379	1	0.000000
66	11	0.999376	220	220	True	0.635082	1.317766	1	0.000000
67	1441	0.999315	220	220	True	0.582844	0.556179	1	0.000000
68	220	0.998640	16	16	True	0.495741	0.616762	1	0.000000
69	16	0.999562	15	15	True	0.550434	0.717594	1	0.000000
70	19	0.999633	15	4	False	0.530268	0.078970	2	0.007877
71	13	0.999044	20	20	True	0.598669	0.372223	1	0.000000
72	20	0.999629	4	4	True	0.528126	2.956653	1	0.000000
73	4	0.999487	198	198	True	0.555371	1.392628	1	0.000000
74	494	0.999539	220	1483	False	0.633463	0.027846	2	0.051846
75	1936	0.999099	220	220	True	0.711642	5.642202	1	0.000000
76	220	0.998370	18	18	True	0.527103	2.969982	1	0.000000
77	18	0.999490	21	21	True	0.398664	2.260420	1	0.000000
78	21	0.999195	198	198	True	0.777294	2.522184	1	0.000000
79	198	0.996743	19	19	True	0.793834	5.577445	1	0.000000
80	7354	0.999476	25	25	True	0.753369	1.349113	1	0.000000
81	1500	0.999142	3470	3470	True	0.635597	0.013632	1	0.000000
82	3470	0.999341	25	25	True	0.671573	1.845863	1	0.000000
83	25	0.999217	220	220	True	0.784289	3.659814	1	0.000000
84	220	0.998172	16	16	True	0.495963	1.204329	1	0.000000
85	18	0.999132	11	11	True	0.657823	1.887398	1	0.000000
86	26	0.999441	198	198	True	0.658241	0.789133	1	0.000000
87	2702	0.999443	7896	7896	True	0.613082	0.511402	1	0.000000
88	869	0.999169	25	25	True	0.694381	3.303759	1	0.000000
89	25	0.999577	393	393	True	0.557491	0.531567	1	0.000000
90	393	0.998994	16	16	True	0.572819	0.806334	1	0.000000
91	16	0.999206	11	11	True	0.471821	1.363611	1	0.000000
92	23	0.999505	11	11	True	0.493587	2.175188	1	0.000000
93	11	0.999305	20	20	True	0.442825	0.055752	1	0.000000
94	19	0.999460	15	20	False	0.447492	0.018906	2	0.029739
95	18	0.999685	15	15	True	0.424803	0.084770	1	0.000000
96	17	0.999618	13	13	True	0.536407	0.515154	1	0.000000
97	13	0.998226	15	15	True	0.848216	0.775616	1	0.000000
98	15	0.999367	15	15	True	0.581898	3.068911	1	0.000000
99	22	0.999479	198	198	True	0.579984	0.330391	1	0.000000
100	26	0.999515	2702	2702	True	0.591884	0.928053	1	0.000000
101	31209	0.999524	25	25	True	0.574602	1.297312	1	0.000000
102	25	0.999294	393	393	True	0.590459	1.712551	1	0.000000
103	471	0.999002	16	16	True	0.525355	0.404379	1	0.000000
104	17	0.999481	11	11	True	0.588798	1.088531	1	0.000000
105	13	0.999313	15	20	False	0.475018	0.002905	2	0.042448
106	18	0.999257	4	4	True	0.664140	1.355656	1	0.000000
107	13948	0.999172	198	198	True	0.660565	0.670576	1	0.000000
summary	n_positions	108
summary	n_vocab	248320
summary	min_cosine	0.995826
summary	min_cosine_pos	0
summary	mean_cosine	0.999154
summary	median_cosine	0.99933
