pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	4350	0.999416	264	264	True	0.632362	0.534529	1	0.000000
1	279	0.999508	1156	1156	True	0.472545	0.382980	1	0.000000
2	2235	0.999558	2812	2812	True	0.512292	0.105893	1	0.000000
3	324	0.998855	55965	55965	True	0.609323	1.760706	1	0.000000
4	55965	0.999618	557	557	True	0.537248	0.843843	1	0.000000
5	51624	0.999698	557	557	True	0.489252	0.200917	1	0.000000
6	20922	0.999074	11	11	True	0.636430	1.018606	1	0.000000
7	11	0.999591	279	279	True	0.574305	0.845968	1	0.000000
8	279	0.999674	491	324	False	0.641138	0.221711	2	0.057065
9	13721	0.999649	314	314	True	0.560841	0.416048	1	0.000000
10	5467	0.999312	264	264	True	0.648023	2.152769	1	0.000000
11	264	0.999656	20876	24126	False	0.536147	0.067236	2	0.072882
12	2526	0.999709	22175	22175	True	0.505189	0.143602	1	0.000000
13	20876	0.999671	310	310	True	0.497172	0.239233	1	0.000000
14	383	0.999793	279	279	True	0.517548	0.318684	1	0.000000
15	279	0.999679	13721	2235	False	0.542169	0.007174	2	0.162533
16	72103	0.999611	13	13	True	0.665025	0.371859	1	0.000000
17	6784	0.999414	13	13	True	0.490336	0.739092	1	0.000000
18	13	0.999646	561	561	True	0.597532	0.389011	1	0.000000
19	14608	0.999623	998	998	True	0.593367	0.825125	1	0.000000
20	11354	0.999790	264	264	True	0.476470	0.356840	1	0.000000
21	5392	0.999678	70676	70676	True	0.713039	1.099291	1	0.000000
22	70676	0.999613	82	82	True	0.564320	8.914567	1	0.000000
23	82	0.999710	321	321	True	0.459927	0.100639	1	0.000000
24	11	0.999567	321	321	True	0.647008	1.934661	1	0.000000
25	70704	0.999671	998	725	False	0.563146	0.073454	2	0.048549
26	3125	0.999697	7112	7112	True	0.565645	2.042027	1	0.000000
27	7112	0.999429	11	11	True	0.689970	0.629553	1	0.000000
28	883	0.999724	279	279	True	0.528583	1.427380	1	0.000000
29	42046	0.999581	11	11	True	0.538962	0.487579	1	0.000000
30	421	0.999666	995	995	True	0.547196	1.813553	1	0.000000
31	995	0.999676	5642	5642	True	0.542995	0.318188	1	0.000000
32	6791	0.999728	14012	10548	False	0.599943	0.213500	2	0.023308
33	4284	0.999596	279	279	True	0.738562	1.000902	1	0.000000
34	836	0.999500	6107	6107	True	0.710161	0.210419	1	0.000000
35	30592	0.999628	11	11	True	0.613511	2.655005	1	0.000000
36	11	0.999399	321	321	True	0.698502	3.741771	1	0.000000
37	321	0.999702	279	279	True	0.548807	1.771567	1	0.000000
38	279	0.999532	13721	13721	True	0.680305	0.795933	1	0.000000
39	16427	0.999529	7002	7002	True	0.548933	0.424192	1	0.000000
40	1301	0.999590	264	264	True	0.546787	1.083454	1	0.000000
41	264	0.999727	31708	31708	True	0.506068	1.668013	1	0.000000
42	6321	0.999666	494	494	True	0.544560	0.970190	1	0.000000
43	494	0.999728	264	279	False	0.614632	0.178726	2	0.011678
44	264	0.999739	4099	4099	True	0.521514	0.549838	1	0.000000
45	89343	0.999468	852	852	True	0.744306	1.595243	1	0.000000
46	852	0.999680	995	995	True	0.492075	2.159863	1	0.000000
47	995	0.999691	5384	5384	True	0.531694	0.148518	1	0.000000
48	978	0.999668	5384	5384	True	0.538584	0.322639	1	0.000000
49	31511	0.999485	539	539	True	0.520575	1.486927	1	0.000000
50	2046	0.999487	539	539	True	0.512360	2.124260	1	0.000000
51	25292	0.999643	1578	1578	True	0.593813	0.299139	1	0.000000
52	1578	0.999565	3998	3998	True	0.620378	2.835505	1	0.000000
53	6575	0.999032	13	13	True	0.597044	1.335203	1	0.000000
54	13	0.999672	198	561	False	0.462924	0.042578	2	0.122952
55	35254	0.999490	6661	6661	True	0.604328	1.194418	1	0.000000
56	9444	0.999629	279	279	True	0.571581	1.524630	1	0.000000
