pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	27	0.995839	6972	6972	True	1.215513	0.285980	1	0.000000
1	91	0.953493	16	16	True	4.510909	0.593026	1	0.000000
2	316	0.976287	33319	3330	False	3.407195	0.418582	5	1.546974
3	4747	0.983914	91	91	True	2.133059	0.244665	1	0.000000
4	91	0.984359	16	29	False	2.103768	0.228786	4	1.671467
5	29	0.989244	198	198	True	1.650811	0.408722	1	0.000000
6	8678	0.996292	91	59348	False	1.644244	0.389656	3	0.074310
7	198	0.992890	27	27	True	1.401439	0.877012	1	0.000000
8	2523	0.998467	513	513	True	0.926152	3.094185	1	0.000000
9	513	0.999342	264	264	True	0.908596	0.251265	1	0.000000
10	264	0.999536	10631	10631	True	0.743989	1.552712	1	0.000000
11	61446	0.999205	11	11	True	0.809286	0.415630	1	0.000000
12	17313	0.998899	13	13	True	0.824844	0.129311	1	0.000000
13	852	0.998369	628	628	True	0.677058	0.122349	1	0.000000
14	10926	0.999105	279	279	True	0.604066	0.585928	1	0.000000
15	303	0.999215	264	264	True	0.611395	0.570208	1	0.000000
16	13983	0.999152	1414	1414	True	0.709720	2.525843	1	0.000000
17	6163	0.998508	13	13	True	0.700727	0.677124	1	0.000000
18	15294	0.995054	316	316	True	1.030641	3.080278	1	0.000000
19	91	0.987746	316	316	True	1.533725	4.130661	1	0.000000
20	316	0.991869	4747	6018	False	1.879426	0.938725	2	0.276590
21	6018	0.986064	91	91	True	2.000260	5.578873	1	0.000000
22	91	0.987406	29	29	True	1.802149	3.047457	1	0.000000
23	29	0.993771	198	198	True	1.232008	1.368805	1	0.000000
24	198	0.994909	846	27	False	1.327193	0.164486	2	0.136232
25	27	0.992328	316	316	True	1.646611	1.078526	1	0.000000
26	91	0.991579	316	316	True	1.436066	0.967815	1	0.000000
27	316	0.994914	4747	4747	True	1.339030	6.465347	1	0.000000
28	4747	0.992822	91	91	True	1.493962	5.998898	1	0.000000
29	91	0.988013	29	29	True	1.642884	3.790142	1	0.000000
30	29	0.995853	8678	8678	True	1.044875	1.246887	1	0.000000
31	846	0.996453	198	198	True	1.118659	4.857082	1	0.000000
32	198	0.998376	3710	3710	True	0.784442	0.019714	1	0.000000
33	4888	0.998128	4099	4099	True	0.734865	0.315861	1	0.000000
