pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	21626	0.998525	9268	9268	True	0.725380	0.258600	1	0.000000
1	1830	0.998949	271	271	True	0.521912	0.057508	1	0.000000
2	11	0.999299	321	321	True	0.501420	0.279381	1	0.000000
3	1936	0.999334	220	220	True	0.509081	1.640564	1	0.000000
4	220	0.997818	16	16	True	0.505563	0.617622	1	0.000000
5	18	0.999498	11	11	True	0.457960	0.555197	1	0.000000
6	22	0.999124	11	11	True	0.568702	0.477560	1	0.000000
7	25	0.999472	198	198	True	0.524670	1.099453	1	0.000000
8	198	0.999119	12	12	True	0.587767	0.291773	1	0.000000
9	16	0.999463	13	13	True	0.524889	2.063762	1	0.000000
10	13	0.999659	197	197	True	0.397837	0.118347	1	0.000000
11	23291	0.998832	54504	258	False	0.596581	0.060661	2	0.060279
12	2491	0.999461	25	25	True	0.482005	0.152411	1	0.000000
13	380	0.999186	16	16	True	0.529287	0.496553	1	0.000000
14	21	0.999560	87	87	True	0.548632	0.310988	1	0.000000
15	87	0.999425	16	16	True	0.562163	1.443722	1	0.000000
16	17	0.999579	15	15	True	0.451458	0.278972	1	0.000000
17	15	0.999633	15	15	True	0.495314	0.052027	1	0.000000
18	25	0.999638	220	220	True	0.489611	0.701521	1	0.000000
19	220	0.999106	16	16	True	0.460649	0.857597	1	0.000000
20	16	0.999706	15	15	True	0.478200	0.595894	1	0.000000
21	11	0.999479	15	15	True	0.596385	0.644611	1	0.000000
22	17	0.999463	15	15	True	0.417464	0.389305	1	0.000000
23	19	0.999699	15	15	True	0.397562	0.515867	1	0.000000
24	15	0.999773	198	198	True	0.483828	0.688360	1	0.000000
25	7896	0.999621	198	198	True	0.595553	1.334028	1	0.000000
26	318	0.998144	16	16	True	0.627078	1.175568	1	0.000000
27	265	0.998813	51587	51587	True	0.725394	1.050278	1	0.000000
28	1310	0.999281	470	470	True	0.667886	0.357706	1	0.000000
29	506	0.999489	220	220	True	0.681243	1.796208	1	0.000000
30	220	0.997336	16	16	True	0.604169	0.749947	1	0.000000
31	20	0.999440	15	15	True	0.562326	1.498499	1	0.000000
32	15	0.999553	15	15	True	0.560781	1.182716	1	0.000000
33	15	0.999554	7896	7896	True	0.587768	0.140711	1	0.000000
34	8	0.999166	198	198	True	0.530246	3.735966	1	0.000000
35	198	0.999151	17	17	True	0.529002	4.760990	1	0.000000
36	17	0.999499	13	13	True	0.569397	7.818825	1	0.000000
37	13	0.999762	23291	23291	True	0.539361	2.535513	1	0.000000
38	5797	0.999399	382	382	True	0.622402	2.504436	1	0.000000
39	382	0.999683	380	380	True	0.593969	1.209039	1	0.000000
40	220	0.998944	16	16	True	0.695841	0.588186	1	0.000000
41	21	0.999369	15	15	True	0.676396	0.342178	1	0.000000
42	13	0.999203	15	20	False	0.670017	0.040411	2	0.008497
43	19	0.999631	87	3693	False	0.627203	0.073573	2	0.076878
44	9186	0.999606	25	25	True	0.559051	2.777091	1	0.000000
45	25	0.999500	220	220	True	0.600583	5.494579	1	0.000000
46	220	0.998013	16	16	True	0.560856	1.155735	1	0.000000
47	18	0.999504	11	11	True	0.617792	1.045065	1	0.000000
48	11	0.998732	15	15	True	0.657987	0.308435	1	0.000000
49	23	0.999465	15	15	True	0.483619	0.788309	1	0.000000
50	22	0.999658	15	15	True	0.460894	0.376511	1	0.000000
51	20	0.999691	7896	7896	True	0.694900	3.947025	1	0.000000
52	7896	0.999295	318	318	True	0.628538	1.558828	1	0.000000
53	198	0.998268	18	18	True	0.586224	5.048496	1	0.000000
54	18	0.999281	13	13	True	0.656160	8.817555	1	0.000000
55	13	0.999819	5797	5797	True	0.476967	2.405189	1	0.000000
56	26350	0.999521	5922	5922	True	0.560848	1.140702	1	0.000000
57	28971	0.999752	25	25	True	0.513512	0.242220	1	0.000000
58	380	0.999159	21	21	True	0.544612	0.215731	1	0.000000
59	23	0.999547	87	87	True	0.595541	0.506044	1	0.000000
60	25	0.999522	220	220	True	0.555068	5.912022	1	0.000000
61	220	0.998537	16	16	True	0.503617	0.785410	1	0.000000
62	24	0.999507	11	11	True	0.573168	0.717127	1	0.000000
63	16	0.999677	15	15	True	0.524373	0.478636	1	0.000000
64	17	0.999731	7896	7896	True	0.619147	4.134706	1	0.000000
65	7896	0.999169	198	198	True	0.605579	1.062397	1	0.000000
66	11	0.999519	220	220	True	0.524045	1.372423	1	0.000000
67	1441	0.999158	220	220	True	0.679206	0.400898	1	0.000000
68	220	0.998720	16	16	True	0.609939	0.619841	1	0.000000
69	16	0.999542	15	15	True	0.532537	0.696302	1	0.000000
70	19	0.999599	4	15	False	0.512904	0.034052	2	0.078970
71	13	0.999329	20	20	True	0.506322	0.390404	1	0.000000
72	20	0.999649	4	4	True	0.474394	3.013584	1	0.000000
73	4	0.999508	198	198	True	0.548995	1.406961	1	0.000000
74	494	0.999683	220	220	True	0.507023	0.257064	1	0.000000
75	1936	0.999179	220	220	True	0.651515	5.804724	1	0.000000
76	220	0.997993	18	18	True	0.465939	2.956829	1	0.000000
77	18	0.999338	21	21	True	0.461098	2.205181	1	0.000000
78	21	0.999441	198	198	True	0.518568	2.594450	1	0.000000
79	198	0.998072	19	19	True	0.617078	5.535136	1	0.000000
80	7354	0.999630	25	25	True	0.632984	1.249166	1	0.000000
81	1500	0.999355	3470	3470	True	0.554031	0.070293	1	0.000000
82	3470	0.999445	25	25	True	0.595731	2.014074	1	0.000000
83	25	0.999408	220	220	True	0.657002	3.780291	1	0.000000
84	220	0.997185	16	16	True	0.510300	1.015009	1	0.000000
85	18	0.999347	11	11	True	0.539999	2.066004	1	0.000000
86	26	0.999476	198	198	True	0.607212	0.531219	1	0.000000
87	2702	0.999591	7896	7896	True	0.495798	0.478620	1	0.000000
88	869	0.999136	25	25	True	0.730901	3.328468	1	0.000000
89	25	0.999687	393	393	True	0.479113	0.698254	1	0.000000
90	393	0.999395	16	16	True	0.513743	0.736567	1	0.000000
91	16	0.999022	11	11	True	0.539927	1.399469	1	0.000000
92	23	0.999595	11	11	True	0.461122	2.229847	1	0.000000
93	11	0.999264	20	20	True	0.494094	0.041365	1	0.000000
94	19	0.999503	20	15	False	0.402088	0.005033	2	0.018906
95	18	0.999664	15	15	True	0.415551	0.177231	1	0.000000
96	17	0.999600	13	13	True	0.517036	0.409882	1	0.000000
97	13	0.998489	15	15	True	0.656540	0.699078	1	0.000000
98	15	0.999417	15	15	True	0.489683	3.034586	1	0.000000
99	22	0.999558	198	198	True	0.507194	0.264198	1	0.000000
100	26	0.999510	2702	2702	True	0.613915	0.951029	1	0.000000
101	31209	0.999473	25	25	True	0.660529	1.287699	1	0.000000
102	25	0.999495	393	393	True	0.494383	1.825939	1	0.000000
103	471	0.999088	16	16	True	0.459271	0.454609	1	0.000000
104	17	0.999411	11	11	True	0.641873	0.940859	1	0.000000
105	13	0.999458	20	15	False	0.411956	0.025555	2	0.002905
106	18	0.999601	4	4	True	0.465123	1.316351	1	0.000000
107	13948	0.999163	198	198	True	0.525808	0.776194	1	0.000000
summary	n_positions	108
summary	n_vocab	248320
summary	min_cosine	0.997185
summary	min_cosine_pos	84
summary	mean_cosine	0.999282
summary	median_cosine	0.999462
summary	positions_below_0_98	[]
summary	n_below_0_98	0
summary	argmax_mismatches	[11, 42, 43, 70, 94, 105]
summary	n_argmax_mismatches	6
summary	max_abs_diff	0.730901
summary	max_abs_diff_pos	88
