pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	784	0.995561	1407	1407	True	2.110003	1.931296	1	0.000000
1	1407	0.996279	476	476	True	1.687438	4.747208	1	0.000000
2	476	0.997738	12143	12143	True	0.867015	0.083460	1	0.000000
3	49416	0.998408	476	476	True	0.972019	2.166546	1	0.000000
4	476	0.997590	17945	17945	True	1.128210	0.160431	1	0.000000
5	17945	0.999125	26	26	True	0.744492	7.426916	1	0.000000
6	26	0.998412	271	271	True	0.922908	0.618664	1	0.000000
7	271	0.995831	2490	2490	True	1.228130	2.268978	1	0.000000
8	2490	0.999239	57833	57833	True	0.812143	0.079710	1	0.000000
9	4356	0.999030	279	279	True	0.595801	2.617188	1	0.000000
10	1204	0.999259	1599	1599	True	0.516541	5.670736	1	0.000000
11	3428	0.999151	1754	1754	True	0.536819	0.513401	1	0.000000
12	1754	0.999307	3542	3299	False	0.561875	0.032509	2	0.125486
13	3299	0.999324	7701	7701	True	0.589178	1.991392	1	0.000000
14	7701	0.999172	303	303	True	0.643823	3.358286	1	0.000000
15	11	0.999244	321	321	True	0.520652	0.533560	1	0.000000
16	29890	0.999411	1105	1105	True	0.615410	1.460943	1	0.000000
17	1105	0.998886	321	321	True	0.844701	0.266769	1	0.000000
18	13	0.998896	198	198	True	0.865728	5.907558	1	0.000000
19	198	0.997651	2490	2490	True	1.015193	3.846802	1	0.000000
20	9299	0.998692	5003	5003	True	0.849856	3.732994	1	0.000000
21	5003	0.999321	1698	1698	True	0.604686	0.820827	1	0.000000
22	3299	0.998851	3079	3079	True	0.710916	0.822489	1	0.000000
23	25146	0.999280	5216	5216	True	0.704053	0.629238	1	0.000000
24	7008	0.998867	25	25	True	0.733024	7.212458	1	0.000000
25	25	0.998659	594	594	True	0.915781	5.296318	1	0.000000
26	594	0.997760	485	485	True	0.978331	8.298216	1	0.000000
27	485	0.997131	8	8	True	1.129869	4.016476	1	0.000000
28	8	0.998089	1411	1411	True	0.924541	5.429344	1	0.000000
29	1411	0.998787	10215	10215	True	1.043105	4.893768	1	0.000000
30	10215	0.997204	3353	3353	True	1.117301	3.545424	1	0.000000
31	3353	0.998447	11	11	True	0.805984	6.271698	1	0.000000
32	11	0.998996	21609	21609	True	0.740728	0.945705	1	0.000000
33	21609	0.998868	29	29	True	0.815240	8.327541	1	0.000000
34	29	0.998635	313	313	True	0.832315	9.870758	1	0.000000
