pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	27	0.998010	6972	6972	True	0.904263	0.192072	1	0.000000
1	91	0.990794	16	16	True	1.897112	0.421884	1	0.000000
2	316	0.996745	91	91	True	1.156809	0.239050	1	0.000000
3	4747	0.996040	91	91	True	1.144905	0.538010	1	0.000000
4	91	0.994839	16	16	True	1.101264	0.234961	1	0.000000
5	29	0.996499	198	198	True	0.895385	0.489189	1	0.000000
6	8678	0.997855	91	91	True	0.981932	0.945776	1	0.000000
7	198	0.996563	27	27	True	0.870530	0.914984	1	0.000000
8	2523	0.999217	513	513	True	0.692805	3.113283	1	0.000000
9	513	0.999501	264	449	False	0.643031	0.024513	2	0.032196
10	264	0.999521	10631	10631	True	0.576488	1.883479	1	0.000000
11	61446	0.999482	11	11	True	0.520077	0.445267	1	0.000000
12	17313	0.999403	13	13	True	0.499889	0.194555	1	0.000000
13	852	0.999109	628	628	True	0.632633	0.169619	1	0.000000
14	10926	0.999221	279	279	True	0.609475	0.585375	1	0.000000
15	303	0.999262	264	264	True	0.556675	0.574234	1	0.000000
16	13983	0.999433	1414	1414	True	0.646176	2.384502	1	0.000000
17	6163	0.999090	13	13	True	0.563409	0.640884	1	0.000000
18	15294	0.997518	316	316	True	0.826238	2.853352	1	0.000000
19	91	0.996552	316	316	True	0.998026	4.098257	1	0.000000
20	316	0.997562	4747	4747	True	0.996079	0.755405	1	0.000000
21	6018	0.994634	91	91	True	1.130199	5.816034	1	0.000000
22	91	0.995162	29	29	True	0.964702	3.243656	1	0.000000
23	29	0.995305	198	198	True	1.077906	1.467293	1	0.000000
24	198	0.997376	27	27	True	0.871310	0.118130	1	0.000000
25	27	0.996137	316	316	True	1.087175	1.465914	1	0.000000
26	91	0.996854	316	316	True	0.967310	1.137238	1	0.000000
27	316	0.997713	4747	4747	True	0.861408	6.382648	1	0.000000
28	4747	0.996511	91	91	True	0.952117	5.985881	1	0.000000
29	91	0.996025	29	29	True	0.930158	4.082533	1	0.000000
30	29	0.997364	8678	8678	True	1.062394	1.168810	1	0.000000
31	846	0.998182	198	198	True	0.915482	4.763466	1	0.000000
32	198	0.998820	27	27	True	0.639621	0.023788	1	0.000000
33	4888	0.998910	4099	4099	True	0.637787	0.333936	1	0.000000
34	19666	0.998801	67	67	True	0.596840	2.348824	1	0.000000
35	67	0.998717	1336	1336	True	0.750285	4.653120	1	0.000000
36	1336	0.999540	25844	25844	True	0.682376	0.309515	1	0.000000
37	25844	0.999206	369	369	True	0.734344	0.931379	1	0.000000
38	47965	0.999578	1040	1040	True	0.514715	2.954643	1	0.000000
39	1040	0.999694	15530	15530	True	0.527010	0.193401	1	0.000000
40	29977	0.999586	42572	42572	True	0.737184	3.610588	1	0.000000
41	42572	0.999456	73639	73639	True	0.740110	2.421923	1	0.000000
42	73639	0.999314	13	13	True	0.630709	0.743259	1	0.000000
43	321	0.999535	369	369	True	0.538511	0.067595	1	0.000000
44	682	0.999303	264	264	True	0.578353	1.370365	1	0.000000
45	264	0.999538	3619	3619	True	0.590154	0.277053	1	0.000000
46	19177	0.999420	786	786	True	0.605899	2.235857	1	0.000000
47	14058	0.999441	13	13	True	0.559119	0.265825	1	0.000000
