pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	760	0.998433	2614	2614	True	1.074437	1.435308	1	0.000000
1	3841	0.998092	321	321	True	0.805830	1.272531	1	0.000000
2	13477	0.998651	37550	627	False	1.567030	0.075659	2	0.099538
3	37550	0.998597	321	321	True	1.001762	0.228145	1	0.000000
4	33075	0.994714	888	888	True	1.297083	0.626764	1	0.000000
5	888	0.999242	279	279	True	0.801843	0.479078	1	0.000000
6	279	0.999155	15740	15740	True	0.888273	0.758223	1	0.000000
7	15217	0.999487	5388	5388	True	0.870582	0.628420	1	0.000000
8	5388	0.998121	13	13	True	0.885563	1.514725	1	0.000000
9	1345	0.999525	279	279	True	0.627999	2.493236	1	0.000000
10	279	0.999632	15217	15217	True	0.537683	0.944897	1	0.000000
11	12433	0.999447	369	369	True	0.520036	1.003157	1	0.000000
12	21250	0.999421	279	279	True	0.478367	2.931628	1	0.000000
13	34227	0.999419	34129	34129	True	0.506881	0.732084	1	0.000000
14	36165	0.999530	314	314	True	0.544059	0.381791	1	0.000000
15	23497	0.999401	13	13	True	0.480185	0.213230	1	0.000000
16	883	0.999497	279	279	True	0.561874	1.351883	1	0.000000
17	31108	0.999512	4649	4649	True	0.528780	4.365618	1	0.000000
18	4649	0.999454	13	13	True	0.493123	1.355129	1	0.000000
19	5638	0.999465	13	13	True	0.520979	1.246284	1	0.000000
20	11	0.998859	321	321	True	0.682596	0.800810	1	0.000000
21	4098	0.996780	4082	3808	False	1.033695	0.036892	2	0.027805
22	23122	0.996338	11	11	True	1.270734	0.080042	1	0.000000
23	11	0.997925	321	321	True	1.159386	3.866378	1	0.000000
24	15167	0.998928	3741	3741	True	0.635240	0.360298	1	0.000000
25	47410	0.998913	11	11	True	0.622223	2.380569	1	0.000000
26	11	0.999284	321	321	True	0.640878	3.227911	1	0.000000
27	9966	0.997523	1954	1954	True	0.671826	0.641779	1	0.000000
28	1452	0.998783	795	28758	False	0.861034	0.314670	2	0.131730
29	6326	0.998765	11	11	True	0.859804	1.419773	1	0.000000
30	61369	0.998781	11	11	True	0.608062	2.901825	1	0.000000
31	11	0.999588	321	321	True	0.518182	2.708129	1	0.000000
32	321	0.999387	279	279	True	0.608389	0.056930	1	0.000000
33	279	0.999352	491	491	True	0.587194	0.783517	1	0.000000
34	26984	0.999010	314	314	True	0.591383	5.731712	1	0.000000
35	314	0.999430	29144	29144	True	0.511783	0.648893	1	0.000000
36	638	0.998954	57695	57695	True	0.572529	0.010532	1	0.000000
37	37309	0.998708	290	290	True	0.674521	0.615654	1	0.000000
38	290	0.999404	14791	14791	True	0.727731	0.847440	1	0.000000
39	42903	0.999130	13	13	True	0.747788	2.353140	1	0.000000
40	3808	0.999509	279	279	True	0.587463	0.599365	1	0.000000
41	2943	0.999496	3478	3478	True	0.511562	0.115568	1	0.000000
42	94408	0.999235	795	795	True	0.701294	0.550180	1	0.000000
43	17882	0.998690	13	13	True	0.621345	1.506941	1	0.000000
44	26	0.998928	279	279	True	0.588913	0.553385	1	0.000000
45	1396	0.999233	13340	13340	True	0.601867	1.380568	1	0.000000
46	13901	0.999183	314	314	True	0.530695	0.177244	1	0.000000
47	557	0.999464	5158	5158	True	0.520558	0.408630	1	0.000000
48	47193	0.999457	11	11	True	0.489088	0.224670	1	0.000000
49	11	0.998951	1396	1396	True	0.582397	0.380222	1	0.000000
50	1396	0.999266	11316	11316	True	0.540144	1.456829	1	0.000000
51	1898	0.999199	557	557	True	0.512542	1.556593	1	0.000000
52	557	0.999228	28853	28853	True	0.572954	0.190447	1	0.000000
53	21197	0.999188	11	11	True	0.501504	2.151264	1	0.000000
54	11	0.999169	321	321	True	0.589624	1.421793	1	0.000000
55	321	0.999339	1396	1396	True	0.463292	0.580721	1	0.000000
56	279	0.999233	4307	4307	True	0.571862	0.588173	1	0.000000
57	1830	0.998938	557	557	True	0.557670	0.791128	1	0.000000
58	9202	0.999181	440	440	True	0.567792	4.269529	1	0.000000
59	440	0.999471	264	264	True	0.532300	1.649332	1	0.000000
60	264	0.999523	1562	1562	True	0.546804	0.479219	1	0.000000
61	50802	0.998970	314	314	True	0.734966	1.437773	1	0.000000
62	314	0.999374	279	279	True	0.505985	0.219078	1	0.000000
63	50614	0.999239	34129	34129	True	0.544147	0.068943	1	0.000000
64	39663	0.999352	3470	3470	True	0.625867	1.583142	1	0.000000
65	22188	0.999473	7123	7123	True	0.536804	0.486996	1	0.000000
66	7123	0.999259	13	13	True	0.495212	1.740232	1	0.000000
67	421	0.999126	998	998	True	0.638126	0.119059	1	0.000000
68	995	0.999454	978	978	True	0.520586	1.454679	1	0.000000
69	310	0.999402	381	381	True	0.493016	2.242769	1	0.000000
70	1440	0.998598	1518	1518	True	0.700663	0.962851	1	0.000000
71	1518	0.999467	279	279	True	0.545685	1.457182	1	0.000000
72	279	0.999335	1534	1534	True	0.573002	0.402974	1	0.000000
73	4722	0.999295	13	314	False	0.692138	0.245474	2	0.067297
74	1362	0.999484	381	381	True	0.549389	1.466919	1	0.000000
75	381	0.999432	11454	11454	True	0.616125	1.800945	1	0.000000
76	35883	0.999404	430	430	True	0.542846	0.534060	1	0.000000
77	13	0.998892	198	271	False	0.736010	0.024683	2	0.036907
summary	n_positions	78
summary	n_vocab	248320
summary	min_cosine	0.994714
summary	min_cosine_pos	4
summary	mean_cosine	0.999027
summary	median_cosine	0.99924
summary	positions_below_0_98	[]
summary	n_below_0_98	0
summary	argmax_mismatches	[2, 21, 28, 73, 77]
summary	n_argmax_mismatches	5
summary	max_abs_diff	1.56703
summary	max_abs_diff_pos	2
