pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	27	0.993871	6972	6972	True	1.454501	0.651244	1	0.000000
1	91	0.957286	3112	16	False	4.547337	0.316187	31	3.417732
2	316	0.980597	33319	3330	False	3.290887	0.192521	5	1.546974
3	4747	0.987096	91	91	True	2.122273	0.340702	1	0.000000
4	91	0.979804	16	29	False	2.074492	0.026239	4	1.671467
5	29	0.988281	198	198	True	1.548089	0.116236	1	0.000000
6	8678	0.994074	91	59348	False	1.655997	1.102326	3	0.074310
7	198	0.992376	27	27	True	1.427549	0.712032	1	0.000000
8	2523	0.998601	513	513	True	0.826323	3.180670	1	0.000000
9	513	0.999238	264	264	True	0.913400	0.149019	1	0.000000
10	264	0.999460	10631	10631	True	0.637599	1.555146	1	0.000000
11	61446	0.998707	11	11	True	0.943268	0.461496	1	0.000000
12	17313	0.999030	13	13	True	0.861453	0.115593	1	0.000000
13	852	0.998945	628	628	True	0.688612	0.078335	1	0.000000
14	10926	0.999218	279	279	True	0.587987	0.452570	1	0.000000
15	303	0.999154	264	264	True	0.600774	0.565693	1	0.000000
16	13983	0.999268	1414	1414	True	0.754302	2.284168	1	0.000000
17	6163	0.998385	13	13	True	0.678117	0.698051	1	0.000000
18	15294	0.994096	316	316	True	1.209690	3.142385	1	0.000000
19	91	0.981293	316	316	True	1.975808	4.337284	1	0.000000
20	316	0.989776	4747	6018	False	1.989973	1.033512	2	0.276590
21	6018	0.988916	91	91	True	1.715466	5.892685	1	0.000000
22	91	0.985961	29	29	True	1.769818	3.090239	1	0.000000
23	29	0.991064	198	198	True	1.467139	1.105156	1	0.000000
24	198	0.995042	27	27	True	1.070141	0.102345	1	0.000000
25	27	0.991615	316	316	True	1.437779	1.046146	1	0.000000
26	91	0.988647	316	316	True	1.509372	0.981371	1	0.000000
27	316	0.995829	4747	4747	True	0.991146	6.590340	1	0.000000
28	4747	0.991510	91	91	True	1.630434	6.202625	1	0.000000
29	91	0.992228	29	29	True	1.503550	4.320608	1	0.000000
30	29	0.995748	8678	8678	True	1.162564	1.602421	1	0.000000
31	846	0.996431	198	198	True	1.123457	4.834915	1	0.000000
32	198	0.998640	27	3710	False	0.750957	0.114574	2	0.081791
33	4888	0.998806	4099	4099	True	0.660342	0.462168	1	0.000000
34	19666	0.998028	67	67	True	1.015747	2.332042	1	0.000000
35	67	0.997956	1336	1336	True	1.015507	4.473088	1	0.000000
36	1336	0.999401	25844	25844	True	0.755822	0.320654	1	0.000000
37	25844	0.998908	369	369	True	0.846363	0.985058	1	0.000000
38	47965	0.999514	1040	1040	True	0.552444	2.854259	1	0.000000
39	1040	0.999712	15530	15530	True	0.521032	0.374145	1	0.000000
40	29977	0.999523	42572	42572	True	0.700963	3.846268	1	0.000000
41	42572	0.999553	73639	73639	True	0.782063	2.353287	1	0.000000
42	73639	0.999014	13	13	True	0.741310	0.609859	1	0.000000
43	321	0.999505	369	369	True	0.604096	0.240732	1	0.000000
44	682	0.999360	264	264	True	0.526888	1.475479	1	0.000000
45	264	0.999586	3619	3619	True	0.600389	0.317483	1	0.000000
46	19177	0.999435	786	786	True	0.696656	2.082321	1	0.000000
47	14058	0.999470	13	13	True	0.602407	0.316582	1	0.000000
48	383	0.999554	424	279	False	0.533984	0.090971	2	0.196404
49	1844	0.998835	314	314	True	0.616977	0.271845	1	0.000000
50	13	0.999376	3437	3437	True	0.586837	1.141499	1	0.000000
51	2091	0.999325	411	411	True	0.587564	0.129345	1	0.000000
