pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	21626	0.995687	9268	25	False	1.376676	0.258600	2	0.198638
1	1830	0.998757	271	271	True	0.544765	0.057508	1	0.000000
2	11	0.999133	321	321	True	0.631524	0.279381	1	0.000000
3	1936	0.999140	220	220	True	0.582047	1.640564	1	0.000000
4	220	0.998948	16	16	True	0.439961	0.617622	1	0.000000
5	18	0.999003	11	11	True	0.694379	0.555197	1	0.000000
6	22	0.999184	11	11	True	0.613366	0.477560	1	0.000000
7	25	0.999377	198	198	True	0.542268	1.099453	1	0.000000
8	198	0.997851	12	12	True	0.772453	0.291773	1	0.000000
9	16	0.999261	13	13	True	0.597694	2.063762	1	0.000000
10	13	0.999463	197	197	True	0.551560	0.118347	1	0.000000
11	23291	0.998746	54504	258	False	0.677661	0.060661	2	0.282311
12	2491	0.999295	25	25	True	0.597747	0.152411	1	0.000000
13	380	0.999126	16	16	True	0.537941	0.496553	1	0.000000
14	21	0.998859	87	87	True	0.882930	0.310988	1	0.000000
15	87	0.998657	16	16	True	0.799175	1.443722	1	0.000000
16	17	0.999059	15	15	True	0.654365	0.278972	1	0.000000
17	15	0.999314	15	12	False	0.707326	0.052027	2	0.020690
18	25	0.999534	220	220	True	0.519803	0.701521	1	0.000000
19	220	0.999155	16	16	True	0.416211	0.857597	1	0.000000
20	16	0.999510	15	15	True	0.545740	0.595894	1	0.000000
21	11	0.999580	15	15	True	0.484214	0.644611	1	0.000000
22	17	0.999395	15	15	True	0.453244	0.389305	1	0.000000
23	19	0.999682	15	15	True	0.453939	0.515867	1	0.000000
24	15	0.999769	198	198	True	0.486375	0.688360	1	0.000000
25	7896	0.999595	198	198	True	0.571330	1.334028	1	0.000000
26	318	0.998881	16	16	True	0.543114	1.175568	1	0.000000
27	265	0.998671	51587	51587	True	0.632581	1.050278	1	0.000000
28	1310	0.999354	470	470	True	0.632477	0.357706	1	0.000000
29	506	0.999464	220	220	True	0.603217	1.796208	1	0.000000
30	220	0.998523	16	16	True	0.494466	0.749947	1	0.000000
31	20	0.999400	15	15	True	0.609561	1.498499	1	0.000000
32	15	0.999532	15	15	True	0.570073	1.182716	1	0.000000
33	15	0.999446	7896	7896	True	0.639456	0.140711	1	0.000000
34	8	0.999197	198	198	True	0.586954	3.735966	1	0.000000
35	198	0.998838	17	17	True	0.548643	4.760990	1	0.000000
36	17	0.999312	13	13	True	0.629582	7.818825	1	0.000000
37	13	0.999760	23291	23291	True	0.502827	2.535513	1	0.000000
38	5797	0.999366	382	382	True	0.667271	2.504436	1	0.000000
39	382	0.999437	380	380	True	0.813174	1.209039	1	0.000000
40	220	0.997692	16	16	True	1.103474	0.588186	1	0.000000
41	21	0.998120	15	15	True	1.063004	0.342178	1	0.000000
42	13	0.998980	15	15	True	0.668661	0.040411	1	0.000000
43	19	0.999202	87	3693	False	0.861589	0.073573	2	0.030327
44	9186	0.999365	25	25	True	0.716919	2.777091	1	0.000000
45	25	0.999545	220	220	True	0.547755	5.494579	1	0.000000
46	220	0.998148	16	16	True	0.601423	1.155735	1	0.000000
47	18	0.999551	11	11	True	0.544315	1.045065	1	0.000000
48	11	0.997847	15	15	True	0.576168	0.308435	1	0.000000
49	23	0.999440	15	15	True	0.428527	0.788309	1	0.000000
50	22	0.999558	15	15	True	0.571928	0.376511	1	0.000000
51	20	0.999608	7896	7896	True	0.780598	3.947025	1	0.000000
52	7896	0.999228	318	318	True	0.758888	1.558828	1	0.000000
53	198	0.997430	18	18	True	0.835316	5.048496	1	0.000000
54	18	0.998854	13	13	True	0.797619	8.817555	1	0.000000
55	13	0.999635	5797	5797	True	0.722809	2.405189	1	0.000000
56	26350	0.999417	5922	5922	True	0.624871	1.140702	1	0.000000
57	28971	0.999753	25	25	True	0.527276	0.242220	1	0.000000
58	380	0.999102	21	21	True	0.555600	0.215731	1	0.000000
59	23	0.999602	87	87	True	0.597517	0.506044	1	0.000000
60	25	0.999410	220	220	True	0.577868	5.912022	1	0.000000
61	220	0.998788	16	16	True	0.411993	0.785410	1	0.000000
62	24	0.999535	11	11	True	0.495732	0.717127	1	0.000000
63	16	0.999674	15	15	True	0.580504	0.478636	1	0.000000
64	17	0.999709	7896	7896	True	0.663926	4.134706	1	0.000000
65	7896	0.999342	198	198	True	0.479562	1.062397	1	0.000000
66	11	0.999530	220	220	True	0.543672	1.372423	1	0.000000
67	1441	0.999154	220	220	True	0.639969	0.400898	1	0.000000
68	220	0.998489	16	16	True	0.500940	0.619841	1	0.000000
69	16	0.999474	15	15	True	0.602131	0.696302	1	0.000000
70	19	0.999624	4	4	True	0.544243	0.034052	1	0.000000
71	13	0.999300	20	20	True	0.459643	0.390404	1	0.000000
72	20	0.999616	4	4	True	0.551351	3.013584	1	0.000000
73	4	0.999434	198	198	True	0.573754	1.406961	1	0.000000
74	494	0.999472	220	1483	False	0.664233	0.257064	2	0.051846
75	1936	0.999315	220	220	True	0.693099	5.804724	1	0.000000
76	220	0.998411	18	18	True	0.486341	2.956829	1	0.000000
77	18	0.999346	21	21	True	0.472878	2.205181	1	0.000000
78	21	0.998979	198	198	True	0.617391	2.594450	1	0.000000
79	198	0.997646	19	19	True	0.778059	5.535136	1	0.000000
80	7354	0.999376	25	25	True	0.713554	1.249166	1	0.000000
81	1500	0.998706	3470	3470	True	0.708747	0.070293	1	0.000000
82	3470	0.999127	25	25	True	0.731289	2.014074	1	0.000000
83	25	0.999435	220	220	True	0.647223	3.780291	1	0.000000
84	220	0.996179	16	16	True	0.684167	1.015009	1	0.000000
85	18	0.998820	11	11	True	0.754149	2.066004	1	0.000000
86	26	0.999561	198	198	True	0.552529	0.531219	1	0.000000
87	2702	0.999400	7896	7896	True	0.670133	0.478620	1	0.000000
88	869	0.999386	25	25	True	0.666686	3.328468	1	0.000000
89	25	0.999611	393	393	True	0.502391	0.698254	1	0.000000
90	393	0.999075	16	16	True	0.510697	0.736567	1	0.000000
91	16	0.999380	11	11	True	0.444437	1.399469	1	0.000000
92	23	0.999548	11	11	True	0.507604	2.229847	1	0.000000
93	11	0.999353	20	20	True	0.407245	0.041365	1	0.000000
94	19	0.999537	20	20	True	0.455898	0.005033	1	0.000000
95	18	0.999706	15	15	True	0.404211	0.177231	1	0.000000
96	17	0.999557	13	13	True	0.611692	0.409882	1	0.000000
97	13	0.999072	15	15	True	0.601632	0.699078	1	0.000000
98	15	0.999386	15	15	True	0.479126	3.034586	1	0.000000
99	22	0.999366	198	198	True	0.603371	0.264198	1	0.000000
100	26	0.999563	2702	2702	True	0.544645	0.951029	1	0.000000
101	31209	0.999395	25	25	True	0.665684	1.287699	1	0.000000
102	25	0.999238	393	393	True	0.598482	1.825939	1	0.000000
103	471	0.998788	16	16	True	0.553248	0.454609	1	0.000000
104	17	0.999521	11	11	True	0.552871	0.940859	1	0.000000
105	13	0.999473	20	20	True	0.382183	0.025555	1	0.000000
106	18	0.999352	4	4	True	0.699679	1.316351	1	0.000000
107	13948	0.998912	198	198	True	0.635552	0.776194	1	0.000000
summary	n_positions	108
summary	n_vocab	248320
summary	min_cosine	0.995687
summary	min_cosine_pos	0
summary	mean_cosine	0.999133
summary	median_cosine	0.999353
summary	positions_below_0_98	[]
summary	n_below_0_98	0
summary	argmax_mismatches	[0, 11, 17, 43, 74]
summary	n_argmax_mismatches	5
summary	max_abs_diff	1.376676
summary	max_abs_diff_pos	0
